"epoch","22/05 16:52:25 Finetune_12_speakers - _step","22/05 16:52:25 Finetune_12_speakers - _step__MIN","22/05 16:52:25 Finetune_12_speakers - _step__MAX","22/05 16:52:25 Finetune_12_speakers - SI-SNR","22/05 16:52:25 Finetune_12_speakers - SI-SNR__MIN","22/05 16:52:25 Finetune_12_speakers - SI-SNR__MAX","19/05 14:51:16 Finetune_5_speakers G - _step","19/05 14:51:16 Finetune_5_speakers G - _step__MIN","19/05 14:51:16 Finetune_5_speakers G - _step__MAX","19/05 14:51:16 Finetune_5_speakers G - SI-SNR","19/05 14:51:16 Finetune_5_speakers G - SI-SNR__MIN","19/05 14:51:16 Finetune_5_speakers G - SI-SNR__MAX","19/05 14:49:22 Finetune_3_speakers G - _step","19/05 14:49:22 Finetune_3_speakers G - _step__MIN","19/05 14:49:22 Finetune_3_speakers G - _step__MAX","19/05 14:49:22 Finetune_3_speakers G - SI-SNR","19/05 14:49:22 Finetune_3_speakers G - SI-SNR__MIN","19/05 14:49:22 Finetune_3_speakers G - SI-SNR__MAX","19/05 14:39:01 Finetune_1_speakers G - _step","19/05 14:39:01 Finetune_1_speakers G - _step__MIN","19/05 14:39:01 Finetune_1_speakers G - _step__MAX","19/05 14:39:01 Finetune_1_speakers G - SI-SNR","19/05 14:39:01 Finetune_1_speakers G - SI-SNR__MIN","19/05 14:39:01 Finetune_1_speakers G - SI-SNR__MAX"
"1364","948","948","948","19.176870346069336","19.176870346069336","19.176870346069336","3798","3798","3798","17.833171844482422","17.833171844482422","17.833171844482422","3798","3798","3798","16.261598587036133","16.261598587036133","16.261598587036133","3798","3798","3798","12.5369234085083","12.5369234085083","12.5369234085083"
"1365","950","950","950","19.01101303100586","19.01101303100586","19.01101303100586","3806","3806","3806","17.837785720825195","17.837785720825195","17.837785720825195","3806","3806","3806","15.97404670715332","15.97404670715332","15.97404670715332","3806","3806","3806","12.72563362121582","12.72563362121582","12.72563362121582"
"1366","952","952","952","19.244369506835938","19.244369506835938","19.244369506835938","3814","3814","3814","17.75794219970703","17.75794219970703","17.75794219970703","3814","3814","3814","16.196069717407227","16.196069717407227","16.196069717407227","3814","3814","3814","12.856833457946777","12.856833457946777","12.856833457946777"
"1367","954","954","954","19.060317993164062","19.060317993164062","19.060317993164062","3822","3822","3822","17.925107955932617","17.925107955932617","17.925107955932617","3822","3822","3822","16.477699279785156","16.477699279785156","16.477699279785156","3822","3822","3822","12.66183853149414","12.66183853149414","12.66183853149414"
"1368","956","956","956","19.11749267578125","19.11749267578125","19.11749267578125","3830","3830","3830","17.771347045898438","17.771347045898438","17.771347045898438","3830","3830","3830","16.417173385620117","16.417173385620117","16.417173385620117","3830","3830","3830","12.526471138000488","12.526471138000488","12.526471138000488"
"1369","958","958","958","19.177064895629883","19.177064895629883","19.177064895629883","3838","3838","3838","17.937103271484375","17.937103271484375","17.937103271484375","3838","3838","3838","16.19974708557129","16.19974708557129","16.19974708557129","3838","3838","3838","12.538640975952148","12.538640975952148","12.538640975952148"
"1370","960","960","960","19.12110137939453","19.12110137939453","19.12110137939453","3846","3846","3846","17.681232452392578","17.681232452392578","17.681232452392578","3846","3846","3846","16.630565643310547","16.630565643310547","16.630565643310547","3846","3846","3846","12.890111923217773","12.890111923217773","12.890111923217773"
"1371","962","962","962","19.23656463623047","19.23656463623047","19.23656463623047","3854","3854","3854","17.628570556640625","17.628570556640625","17.628570556640625","3854","3854","3854","16.08078956604004","16.08078956604004","16.08078956604004","3854","3854","3854","13.208151817321777","13.208151817321777","13.208151817321777"
"1372","964","964","964","18.919048309326172","18.919048309326172","18.919048309326172","3862","3862","3862","17.825088500976562","17.825088500976562","17.825088500976562","3862","3862","3862","16.383041381835938","16.383041381835938","16.383041381835938","3862","3862","3862","13.055691719055176","13.055691719055176","13.055691719055176"
"1373","966","966","966","19.316667556762695","19.316667556762695","19.316667556762695","3870","3870","3870","18.118778228759766","18.118778228759766","18.118778228759766","3870","3870","3870","16.377761840820312","16.377761840820312","16.377761840820312","3870","3870","3870","13.09327507019043","13.09327507019043","13.09327507019043"
"1374","968","968","968","19.057628631591797","19.057628631591797","19.057628631591797","3878","3878","3878","17.97096824645996","17.97096824645996","17.97096824645996","3878","3878","3878","16.571088790893555","16.571088790893555","16.571088790893555","3878","3878","3878","13.012151718139648","13.012151718139648","13.012151718139648"
"1375","970","970","970","19.077775955200195","19.077775955200195","19.077775955200195","3886","3886","3886","17.989269256591797","17.989269256591797","17.989269256591797","3886","3886","3886","16.182008743286133","16.182008743286133","16.182008743286133","3886","3886","3886","12.90288257598877","12.90288257598877","12.90288257598877"
"1376","972","972","972","19.00101089477539","19.00101089477539","19.00101089477539","3894","3894","3894","17.773906707763672","17.773906707763672","17.773906707763672","3894","3894","3894","16.207284927368164","16.207284927368164","16.207284927368164","3894","3894","3894","13.128705978393555","13.128705978393555","13.128705978393555"
"1377","974","974","974","19.186853408813477","19.186853408813477","19.186853408813477","3902","3902","3902","17.87549591064453","17.87549591064453","17.87549591064453","3902","3902","3902","16.189455032348633","16.189455032348633","16.189455032348633","3902","3902","3902","13.002424240112305","13.002424240112305","13.002424240112305"
"1378","976","976","976","19.077587127685547","19.077587127685547","19.077587127685547","3910","3910","3910","17.99076271057129","17.99076271057129","17.99076271057129","3910","3910","3910","16.30514907836914","16.30514907836914","16.30514907836914","3910","3910","3910","13.06457805633545","13.06457805633545","13.06457805633545"
"1379","978","978","978","19.24298858642578","19.24298858642578","19.24298858642578","3918","3918","3918","18.011865615844727","18.011865615844727","18.011865615844727","3918","3918","3918","16.555774688720703","16.555774688720703","16.555774688720703","3918","3918","3918","12.877657890319824","12.877657890319824","12.877657890319824"
"1380","980","980","980","19.279218673706055","19.279218673706055","19.279218673706055","3926","3926","3926","17.46468162536621","17.46468162536621","17.46468162536621","3926","3926","3926","16.18047523498535","16.18047523498535","16.18047523498535","3926","3926","3926","12.942902565002441","12.942902565002441","12.942902565002441"
"1381","982","982","982","19.308380126953125","19.308380126953125","19.308380126953125","3934","3934","3934","18.047014236450195","18.047014236450195","18.047014236450195","3934","3934","3934","15.928136825561523","15.928136825561523","15.928136825561523","3934","3934","3934","12.887389183044434","12.887389183044434","12.887389183044434"
"1382","984","984","984","19.132522583007812","19.132522583007812","19.132522583007812","3942","3942","3942","17.782201766967773","17.782201766967773","17.782201766967773","3942","3942","3942","16.450794219970703","16.450794219970703","16.450794219970703","3942","3942","3942","12.829614639282227","12.829614639282227","12.829614639282227"
"1383","986","986","986","19.314374923706055","19.314374923706055","19.314374923706055","3950","3950","3950","17.878387451171875","17.878387451171875","17.878387451171875","3950","3950","3950","15.612712860107422","15.612712860107422","15.612712860107422","3950","3950","3950","12.951872825622559","12.951872825622559","12.951872825622559"
"1384","988","988","988","19.266494750976562","19.266494750976562","19.266494750976562","3958","3958","3958","17.825910568237305","17.825910568237305","17.825910568237305","3958","3958","3958","16.344493865966797","16.344493865966797","16.344493865966797","3958","3958","3958","12.7515230178833","12.7515230178833","12.7515230178833"
"1385","990","990","990","19.201473236083984","19.201473236083984","19.201473236083984","3966","3966","3966","18.08737564086914","18.08737564086914","18.08737564086914","3966","3966","3966","16.51363182067871","16.51363182067871","16.51363182067871","3966","3966","3966","13.008672714233398","13.008672714233398","13.008672714233398"
"1386","992","992","992","19.224897384643555","19.224897384643555","19.224897384643555","3974","3974","3974","18.0643367767334","18.0643367767334","18.0643367767334","3974","3974","3974","16.321027755737305","16.321027755737305","16.321027755737305","3974","3974","3974","13.075811386108398","13.075811386108398","13.075811386108398"
"1387","994","994","994","19.201196670532227","19.201196670532227","19.201196670532227","3982","3982","3982","17.853622436523438","17.853622436523438","17.853622436523438","3982","3982","3982","16.135908126831055","16.135908126831055","16.135908126831055","3982","3982","3982","13.0972318649292","13.0972318649292","13.0972318649292"
"1388","996","996","996","19.106245040893555","19.106245040893555","19.106245040893555","3990","3990","3990","17.724002838134766","17.724002838134766","17.724002838134766","3990","3990","3990","15.91459846496582","15.91459846496582","15.91459846496582","3990","3990","3990","13.041950225830078","13.041950225830078","13.041950225830078"
"1389","","","","","","","3998","3998","3998","18.038122177124023","18.038122177124023","18.038122177124023","3998","3998","3998","16.012645721435547","16.012645721435547","16.012645721435547","3998","3998","3998","13.017792701721191","13.017792701721191","13.017792701721191"
