"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Generator_encoder.1.norm.bias_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Generator_encoder.1.norm.bias_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm__MIN","29/04 10:06:37 Standard (weights)1 - Generator_encoder.1.norm.bias_norm__MAX"
"987","703","703","703","0.6058474183082581","0.6058474183082581","0.6058474183082581","","","","","","","","","","","",""
"988","711","711","711","0.6066541075706482","0.6066541075706482","0.6066541075706482","","","","","","","","","","","",""
"989","719","719","719","0.6092378497123718","0.6092378497123718","0.6092378497123718","","","","","","","","","","","",""
"990","727","727","727","0.607608437538147","0.607608437538147","0.607608437538147","","","","","","","","","","","",""
"991","735","735","735","0.6077204346656799","0.6077204346656799","0.6077204346656799","","","","","","","","","","","",""
"992","743","743","743","0.6115993857383728","0.6115993857383728","0.6115993857383728","","","","","","","","","","","",""
"993","751","751","751","0.6209487318992615","0.6209487318992615","0.6209487318992615","","","","","","","","","","","",""
"994","759","759","759","0.6153636574745178","0.6153636574745178","0.6153636574745178","","","","","","","","","","","",""
"995","767","767","767","0.6116158366203308","0.6116158366203308","0.6116158366203308","","","","","","","","","","","",""
"996","775","775","775","0.6164132356643677","0.6164132356643677","0.6164132356643677","","","","","","","","","","","",""
"997","783","783","783","0.6118627786636353","0.6118627786636353","0.6118627786636353","","","","","","","","","","","",""
"998","791","791","791","0.6148973703384399","0.6148973703384399","0.6148973703384399","","","","","","","","","","","",""
"999","799","799","799","0.6118097305297852","0.6118097305297852","0.6118097305297852","","","","","","","","","","","",""
"1000","807","807","807","0.6123552322387695","0.6123552322387695","0.6123552322387695","","","","","","","","","","","",""
"1001","815","815","815","0.618994951248169","0.618994951248169","0.618994951248169","","","","","","","","","","","",""
"1002","823","823","823","0.6193274855613708","0.6193274855613708","0.6193274855613708","","","","","","","","","","","",""
"1003","831","831","831","0.6201900839805603","0.6201900839805603","0.6201900839805603","","","","","","","","","","","",""
"1004","839","839","839","0.6174511313438416","0.6174511313438416","0.6174511313438416","","","","","","","","","","","",""
"1005","847","847","847","0.621371865272522","0.621371865272522","0.621371865272522","","","","","","","","","","","",""
"1006","855","855","855","0.6221733689308167","0.6221733689308167","0.6221733689308167","","","","","","","","","","","",""
"1007","863","863","863","0.6258280277252197","0.6258280277252197","0.6258280277252197","","","","","","","","","","","",""
"1008","871","871","871","0.6210424304008484","0.6210424304008484","0.6210424304008484","","","","","","","","","","","",""
"1009","879","879","879","0.6214418411254883","0.6214418411254883","0.6214418411254883","","","","","","","","","","","",""
"1010","887","887","887","0.624703586101532","0.624703586101532","0.624703586101532","","","","","","","","","","","",""
"1011","895","895","895","0.6247465014457703","0.6247465014457703","0.6247465014457703","","","","","","","","","","","",""
"1012","903","903","903","0.6259502172470093","0.6259502172470093","0.6259502172470093","","","","","","","","","","","",""
"1013","911","911","911","0.6263067126274109","0.6263067126274109","0.6263067126274109","","","","","","","","","","","",""
"1014","919","919","919","0.6231708526611328","0.6231708526611328","0.6231708526611328","","","","","","","","","","","",""
"1015","927","927","927","0.6265037059783936","0.6265037059783936","0.6265037059783936","","","","","","","","","","","",""
"1016","935","935","935","0.6263952851295471","0.6263952851295471","0.6263952851295471","","","","","","","","","","","",""
"1017","943","943","943","0.6276841759681702","0.6276841759681702","0.6276841759681702","","","","","","","","","","","",""
"1018","951","951","951","0.6276414394378662","0.6276414394378662","0.6276414394378662","","","","","","","","","","","",""
"1019","959","959","959","0.6259294152259827","0.6259294152259827","0.6259294152259827","","","","","","","","","","","",""
"1020","967","967","967","0.6249562501907349","0.6249562501907349","0.6249562501907349","","","","","","","","","","","",""
"1021","975","975","975","0.6278126835823059","0.6278126835823059","0.6278126835823059","","","","","","","","","","","",""
"1022","983","983","983","0.6345236301422119","0.6345236301422119","0.6345236301422119","","","","","","","","","","","",""
