"epoch","16/05 17:25:53 Standard (weights)3 (continued899) - _step","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - _step__MAX","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm__MIN","16/05 17:25:53 Standard (weights)3 (continued899) - Discriminator_fc_layers1.bias_norm__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - _step","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - _step__MAX","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm__MIN","06/05 14:47:18 - Standard (weights)2 (continued250) - Discriminator_fc_layers1.bias_norm__MAX","29/04 10:06:37 Standard (weights)1 - _step","29/04 10:06:37 Standard (weights)1 - _step__MIN","29/04 10:06:37 Standard (weights)1 - _step__MAX","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm__MIN","29/04 10:06:37 Standard (weights)1 - Discriminator_fc_layers1.bias_norm__MAX"
"980","647","647","647","1.676527500152588","1.676527500152588","1.676527500152588","","","","","","","","","","","",""
"981","655","655","655","1.6786830425262451","1.6786830425262451","1.6786830425262451","","","","","","","","","","","",""
"982","663","663","663","1.6834663152694702","1.6834663152694702","1.6834663152694702","","","","","","","","","","","",""
"983","671","671","671","1.6846126317977905","1.6846126317977905","1.6846126317977905","","","","","","","","","","","",""
"984","679","679","679","1.6846369504928589","1.6846369504928589","1.6846369504928589","","","","","","","","","","","",""
"985","687","687","687","1.6845604181289673","1.6845604181289673","1.6845604181289673","","","","","","","","","","","",""
"986","695","695","695","1.684754729270935","1.684754729270935","1.684754729270935","","","","","","","","","","","",""
"987","703","703","703","1.6848971843719482","1.6848971843719482","1.6848971843719482","","","","","","","","","","","",""
"988","711","711","711","1.6853398084640503","1.6853398084640503","1.6853398084640503","","","","","","","","","","","",""
"989","719","719","719","1.6859644651412964","1.6859644651412964","1.6859644651412964","","","","","","","","","","","",""
"990","727","727","727","1.6861566305160522","1.6861566305160522","1.6861566305160522","","","","","","","","","","","",""
"991","735","735","735","1.6888086795806885","1.6888086795806885","1.6888086795806885","","","","","","","","","","","",""
"992","743","743","743","1.6933578252792358","1.6933578252792358","1.6933578252792358","","","","","","","","","","","",""
"993","751","751","751","1.6935594081878662","1.6935594081878662","1.6935594081878662","","","","","","","","","","","",""
"994","759","759","759","1.6935564279556274","1.6935564279556274","1.6935564279556274","","","","","","","","","","","",""
"995","767","767","767","1.6934789419174194","1.6934789419174194","1.6934789419174194","","","","","","","","","","","",""
"996","775","775","775","1.693711280822754","1.693711280822754","1.693711280822754","","","","","","","","","","","",""
"997","783","783","783","1.693783164024353","1.693783164024353","1.693783164024353","","","","","","","","","","","",""
"998","791","791","791","1.6920394897460938","1.6920394897460938","1.6920394897460938","","","","","","","","","","","",""
"999","799","799","799","1.691931128501892","1.691931128501892","1.691931128501892","","","","","","","","","","","",""
"1000","807","807","807","1.6906204223632812","1.6906204223632812","1.6906204223632812","","","","","","","","","","","",""
"1001","815","815","815","1.6903879642486572","1.6903879642486572","1.6903879642486572","","","","","","","","","","","",""
"1002","823","823","823","1.688909649848938","1.688909649848938","1.688909649848938","","","","","","","","","","","",""
"1003","831","831","831","1.6889492273330688","1.6889492273330688","1.6889492273330688","","","","","","","","","","","",""
"1004","839","839","839","1.687675952911377","1.687675952911377","1.687675952911377","","","","","","","","","","","",""
"1005","847","847","847","1.6908880472183228","1.6908880472183228","1.6908880472183228","","","","","","","","","","","",""
"1006","855","855","855","1.6907942295074463","1.6907942295074463","1.6907942295074463","","","","","","","","","","","",""
"1007","863","863","863","1.6911863088607788","1.6911863088607788","1.6911863088607788","","","","","","","","","","","",""
"1008","871","871","871","1.6911630630493164","1.6911630630493164","1.6911630630493164","","","","","","","","","","","",""
"1009","879","879","879","1.6916921138763428","1.6916921138763428","1.6916921138763428","","","","","","","","","","","",""
"1010","887","887","887","1.6916491985321045","1.6916491985321045","1.6916491985321045","","","","","","","","","","","",""
"1011","895","895","895","1.6903879642486572","1.6903879642486572","1.6903879642486572","","","","","","","","","","","",""
"1012","903","903","903","1.6891701221466064","1.6891701221466064","1.6891701221466064","","","","","","","","","","","",""
"1013","911","911","911","1.6885915994644165","1.6885915994644165","1.6885915994644165","","","","","","","","","","","",""
"1014","919","919","919","1.6897196769714355","1.6897196769714355","1.6897196769714355","","","","","","","","","","","",""
"1015","927","927","927","1.691237211227417","1.691237211227417","1.691237211227417","","","","","","","","","","","",""
"1016","935","935","935","1.6912925243377686","1.6912925243377686","1.6912925243377686","","","","","","","","","","","",""
"1017","943","943","943","1.6888810396194458","1.6888810396194458","1.6888810396194458","","","","","","","","","","","",""
"1018","951","951","951","1.6888583898544312","1.6888583898544312","1.6888583898544312","","","","","","","","","","","",""
"1019","959","959","959","1.68914794921875","1.68914794921875","1.68914794921875","","","","","","","","","","","",""
"1020","967","967","967","1.6918601989746094","1.6918601989746094","1.6918601989746094","","","","","","","","","","","",""
"1021","975","975","975","1.6949278116226196","1.6949278116226196","1.6949278116226196","","","","","","","","","","","",""
"1022","983","983","983","1.694764256477356","1.694764256477356","1.694764256477356","","","","","","","","","","","",""
